task	split	alpha	mode	target_inflation	actual_inflation	inflation_reached	max_inflation	n_sites	n_proteins	exp_flipped	d_auroc	d_auprc	d_auroc_lo	d_auroc_hi	d_auprc_lo	d_auprc_hi	f_shallow	f_deep	f_ref	ref_bin	f_monotone
sumoylation_k	1	0.5	alpha			True	2.0171	26404	649	1312.981650606096	-0.09998246504230007	-0.1556827135222575	-0.10501867171137891	-0.09564683786079661	-0.16084535992102122	-0.15077446655953547	0.032591129466690606	0.3008480467120812	0.3008480467120812	4	True
sumoylation_k	1	0.75	alpha			True	2.0171	26404	649	532.680152273756	-0.12177689192467525	-0.1779537443030287	-0.12591216179263323	-0.1187182804678175	-0.18186896125585897	-0.1750527481317779	0.032591129466690606	0.3008480467120812	0.3008480467120812	4	True
sumoylation_k	1	1.0	alpha			True	2.0171	26404	649	0.0	-0.13968979199870812	-0.19656585927878822	-0.13968979199870812	-0.13968979199870812	-0.19656585927878822	-0.19656585927878822	0.032591129466690606	0.3008480467120812	0.3008480467120812	4	True
sumoylation_k	1	0.7942525240884417	inflation	1.1	1.1	True	2.0171	26404	649	423.5000000000006	-0.12522216745407064	-0.18172420868628933	-0.12829944090441325	-0.12242837906034307	-0.18490693074472678	-0.17871634715400816	0.032591129466690606	0.3008480467120812	0.3008480467120812	4	True
sumoylation_k	1	0.5710802662829182	inflation	1.25	1.25	True	2.0171	26404	649	1058.75	-0.1067369253739537	-0.162539640031914	-0.11029071900849383	-0.10231414393949792	-0.16628599761303173	-0.15838203540525958	0.032591129466690606	0.3008480467120812	0.3008480467120812	4	True
sumoylation_k	1	0.3181114899321924	inflation	1.5	1.5	True	2.0171	26404	649	2117.4999999999995	-0.08244056572697481	-0.1368812272116766	-0.08665398957855797	-0.07736646975068721	-0.14148700069479656	-0.13057397545116298	0.032591129466690606	0.3008480467120812	0.3008480467120812	4	True
sumoylation_k	2	0.0	alpha			True	2.1134	22292	604	4048.425672956989	-0.028116678897905353	-0.0700615226237907	-0.033637070392297026	-0.022217541904380075	-0.07776978060006037	-0.06304169188320102	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
sumoylation_k	2	0.25	alpha			True	2.1134	22292	604	2336.591766390892	-0.05392395263939227	-0.10291428337294657	-0.05851477052853135	-0.049863136942450106	-0.1089890773992278	-0.09817677713062802	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
sumoylation_k	2	0.5	alpha			True	2.1134	22292	604	1226.3030418790004	-0.07639034100246946	-0.12929950936585363	-0.08051312541419864	-0.07182517291353467	-0.13403743069116542	-0.12464377818367375	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
sumoylation_k	2	0.75	alpha			True	2.1134	22292	604	493.2948565343688	-0.09580202738804518	-0.1509692409142963	-0.0988477987463693	-0.09274727468421394	-0.1547583444281674	-0.1477685523825524	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
sumoylation_k	2	1.0	alpha			True	2.1134	22292	604	0.0	-0.11170692540952214	-0.1685764218054064	-0.1117069254095221	-0.1117069254095221	-0.16857642180540638	-0.16857642180540638	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
sumoylation_k	2	0.8069312297512412	inflation	1.1	1.1	True	2.1134	22292	604	363.60000000000014	-0.09964540434450096	-0.15524301973919158	-0.1025218871063627	-0.09707858657150123	-0.15868811598957724	-0.15238785395447396	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
sumoylation_k	2	0.5960599068739982	inflation	1.25	1.25	True	2.1134	22292	604	908.9999999999997	-0.08446949492871145	-0.13828320208846404	-0.0883443026601416	-0.08119459064849394	-0.14272826111904774	-0.1341793348354175	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
sumoylation_k	2	0.35378138305810014	inflation	1.5	1.5	True	2.1134	22292	604	1818.0	-0.06378358711193974	-0.11473385398606424	-0.06871633311415065	-0.05893929153581199	-0.12055754310847441	-0.1094662711991955	0.03806336923559552	0.32368925831202044	0.32368925831202044	4	True
acetylation_k	0	0.0	alpha			True	1.733	19447	678	2323.552723223703	-0.11913490470898029	-0.14969592553517871	-0.1260360245835679	-0.11186605191960089	-0.15655458768303887	-0.14217259664863727	0.04671400724032303	0.23453237410071942	0.23453237410071942	3	True
acetylation_k	0	0.25	alpha			True	1.733	19447	678	1415.7807969152495	-0.15476088874154145	-0.1794888994510967	-0.1620336733506356	-0.1472728186768592	-0.1861844875002855	-0.17227166737601557	0.04671400724032303	0.23453237410071942	0.23453237410071942	3	True
acetylation_k	0	0.5	alpha			True	1.733	19447	678	777.1253883297278	-0.18890131606201435	-0.20568652939045876	-0.19486144426815896	-0.18306108096272164	-0.21130313806491802	-0.20010619507329266	0.04671400724032303	0.23453237410071942	0.23453237410071942	3	True
acetylation_k	0	0.75	alpha			True	1.733	19447	678	324.14113937208884	-0.21920473540171606	-0.22765175392410236	-0.22381934428213607	-0.2141249663171194	-0.2314669324682103	-0.22330415700679676	0.04671400724032303	0.23453237410071942	0.23453237410071942	3	True
acetylation_k	0	1.0	alpha			True	1.733	19447	678	0.0	-0.2459523114130775	-0.24616619098250755	-0.2459523114130775	-0.2459523114130775	-0.24616619098250747	-0.24616619098250747	0.04671400724032303	0.23453237410071942	0.23453237410071942	3	True
